LA_E_1000147,1.697983741760254
LA_E_1000273,-3.2212095260620117
LA_E_1000791,7.0196943283081055
LA_E_1000841,-4.982216835021973
LA_E_1000989,12.437049865722656
LA_E_1001227,5.989633083343506
LA_E_1001232,-1.2238450050354004
LA_E_1001320,10.097942352294922
LA_E_1001476,8.607611656188965
LA_E_1001893,-6.338560104370117
LA_E_1001964,-13.501646041870117
LA_E_1001976,11.99489688873291
LA_E_1002073,-1.9066051244735718
LA_E_1002282,9.609773635864258
LA_E_1002394,0.40992188453674316
LA_E_1002474,19.512861251831055
LA_E_1002658,-5.342276573181152
LA_E_1002683,9.686534881591797
LA_E_1002769,4.429051399230957
LA_E_1002802,-1.4541587829589844
LA_E_1002903,18.955169677734375
LA_E_1002947,6.653933525085449
LA_E_1002990,6.0748372077941895
LA_E_1003128,10.45160961151123
LA_E_1003228,-0.02714705467224121
LA_E_1003257,7.709334373474121
LA_E_1003530,5.968111038208008
LA_E_1003768,2.006375789642334
LA_E_1003846,4.905747413635254
LA_E_1004067,7.05078125
LA_E_1004363,25.19402313232422
LA_E_1004506,-2.8210926055908203
LA_E_1004546,-5.507854461669922
LA_E_1004665,-6.861332893371582
LA_E_1004704,-4.389214515686035
LA_E_1004940,6.1978254318237305
LA_E_1005177,19.991661071777344
LA_E_1005209,5.308659553527832
LA_E_1005234,-3.2470779418945312
LA_E_1005307,-1.2432767152786255
LA_E_1005517,1.9308216571807861
LA_E_1005565,11.09989070892334
LA_E_1005795,20.879179000854492
LA_E_1005800,-7.369321823120117
LA_E_1006026,5.812238693237305
LA_E_1006250,4.233221530914307
LA_E_1006317,-3.1892828941345215
LA_E_1006563,9.253253936767578
LA_E_1006585,-1.9444787502288818
LA_E_1006831,6.86959981918335
LA_E_1006883,7.5977678298950195
LA_E_1006886,-0.7437720894813538
LA_E_1007069,-13.89836311340332
LA_E_1007187,-3.611536741256714
LA_E_1007436,5.077834606170654
LA_E_1007733,5.9278564453125
LA_E_1007762,16.906543731689453
LA_E_1007831,-3.485599994659424
LA_E_1007838,3.0921878814697266
LA_E_1007872,21.3684024810791
LA_E_1007889,-6.8554582595825195
LA_E_1007973,3.0545358657836914
LA_E_1008103,-1.6288352012634277
LA_E_1008108,-10.506545066833496
LA_E_1008240,11.484363555908203
LA_E_1008476,18.358203887939453
LA_E_1008606,0.6823751926422119
LA_E_1008655,-7.579565525054932
LA_E_1009236,4.377408027648926
LA_E_1009254,-4.136693477630615
